Id;fecha_version;POS;designation;engine;model_type;type;pn;nsn;GESA_NORM;GESA_NORMALIZADO;fg_code;fg_description;fg_code_description;weight;weight_txt;measurement;TIPOARTICULO;PAG;BOM_no;esquema_general;exp_motor;exp_categorias;atributo;SUST_TIPO;new_pn_relacionado;old_pn_relacionados;EN_EXCEL_SUSTITUCION;ruta_foto;exp_imagenes
RB-20V4000M93-001985;;350;RETAINER;20V4000M93;20VM93;;X59418500051;5340124005128;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.087 KGM;0.087 KGM;;;251, 253, 647, 649, 1043, 1045, 1439, 1441;XS528180.00026;20V4000M93-0250-01.webp, 20V4000M93-0250-02.webp, 20V4000M93-0646-01.webp, 20V4000M93-0646-02.webp, 20V4000M93-1042-01.webp, 20V4000M93-1042-02.webp, 20V4000M93-1438-01.webp, 20V4000M93-1438-02.webp;20V4000M93;20VM93-185;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0250-01-350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0250-02-6900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0646-01-350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0646-02-6900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-1042-01-350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-1042-02-6900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-1438-01-350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-1438-02-6900.webp
RB-12V4000M53-001273;;2400;RETAINER;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93;12VM53, 16VM73, 16VM73L, 20VM93;;X59418500052;2540124119358;;;143;;143;0.762 KGM;0.762 KGM;;;171, 174, 186, 196, 526, 540, 592, 660, 894, 988, 1005, 1249, 1344, 1384;XS594140.00040;12V4000M53-0170-01.webp, 12V4000M53-0525-01.webp, 16V4000M73-0185-01.webp, 16V4000M73-0539-01.webp, 16V4000M73-0893-01.webp, 16V4000M73-1248-01.webp, 16V4000M73L-0173-01.webp, 16V4000M73L-0659-01.webp, 16V4000M73L-1004-01.webp, 16V4000M73L-1344-01.webp, 20V4000M93-0195-01.webp, 20V4000M93-0591-01.webp, 20V4000M93-0987-01.webp, 20V4000M93-1383-01.webp;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93;12VM53-143, 16VM73-143, 16VM73L-143, 20VM93-143;;New;X59418500052;X59618500034, X59618500039;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0185-01-1900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0539-01-1900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0893-01-1900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1248-01-1900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0173-01-1900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0659-01-1900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1004-01-1900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1344-01-1900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0195-01-1470.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0591-01-1470.webp
RB-12V4000M53-001574;;3550;OIL LINE;12V4000M53;12VM53;;X59418500053;4710124149101;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.083 KGM;0.083 KGM;;;214, 569;XS594180.00080;12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp, 12V4000M53-0567-01.webp, 12V4000M53-0567-02.webp;12V4000M53;12VM53-185;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0212-02-3550.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0567-02-3550.webp
RB-12V4000M53-001576;;3700;OIL LINE;12V4000M53;12VM53;;X59418500054;4710124119086;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.095 KGM;0.095 KGM;;;214, 569;XS594180.00080;12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp, 12V4000M53-0567-01.webp, 12V4000M53-0567-02.webp;12V4000M53;12VM53-185;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0212-02-3700.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0567-02-3700.webp
RB-12V4000M53-001583;;3850;OIL LINE;12V4000M53;12VM53;;X59418500056;4710124119088;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.16 KGM;0.16 KGM;;;214, 569;XS594180.00080;12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp, 12V4000M53-0567-01.webp, 12V4000M53-0567-02.webp;12V4000M53;12VM53-185;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0212-01-3850.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0567-01-3850.webp
RB-12V4000M53-001582;;3800;OIL LINE;12V4000M53;12VM53;;X59418500057;4710124119087;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.062 KGM;0.062 KGM;;;214, 569;XS594180.00080;12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp, 12V4000M53-0567-01.webp, 12V4000M53-0567-02.webp;12V4000M53;12VM53-185;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0212-01-3800.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0567-01-3800.webp
RB-12V4000M53-001548;;1900;OIL LINE;12V4000M53;12VM53;;X59418500058;4710124149073;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.192 KGM;0.192 KGM;;;213, 568;XS594180.00080;12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp, 12V4000M53-0567-01.webp, 12V4000M53-0567-02.webp;12V4000M53;12VM53-185;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0212-01-1900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0567-01-1900.webp
RB-12V4000M53-001565;;3100;OIL LINE;12V4000M53;12VM53;;X59418500059;4710124149071;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.3 KGM;0.3 KGM;;;213, 568;XS594180.00080;12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp, 12V4000M53-0567-01.webp, 12V4000M53-0567-02.webp;12V4000M53;12VM53-185;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0212-02-3100.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0567-02-3100.webp
RB-12V4000M53-001564;;3000;OIL LINE;12V4000M53;12VM53;;X59418500061;4710124149072;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.267 KGM;0.267 KGM;;;213, 568;XS594180.00080;12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp, 12V4000M53-0567-01.webp, 12V4000M53-0567-02.webp;12V4000M53;12VM53-185;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0212-02-3000.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0567-02-3000.webp
RB-12V4000M53-001262;;1800;RETAINER F/TURBO OIL SUPPLY;12V4000M53;12VM53;;X59418500093;;;;143;CARRIER HOUSING;143 CARRIER HOUSING;1,620 kg;1,620 kg;;;170;XS594140.00040;12V4000M53-0170-01.webp;12V4000M53;12VM53-143;;New;X59418500093;X59418500017;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0170-01-1800.webp
RB-12V4000M53-001656;;8200;OIL RETURN LINE;12V4000M53;12VM53;;X59418500103;;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;670,000 g;670,000 g;;;217;XS595180.00046;12V4000M53-0215-01.webp, 12V4000M53-0215-02.webp;12V4000M53;12VM53-185;;New;X59418500103;X59518500044;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0215-01-8200.webp
RB-12V4000M53-001631;;5300;OIL RETURN LINE;12V4000M53;12VM53;;X59418500113;;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;622,500 g;622,500 g;;;216;XS595180.00046;12V4000M53-0215-01.webp, 12V4000M53-0215-02.webp;12V4000M53;12VM53-185;;New;X59418500113;X59518500043, X59518500022;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0215-01-5300.webp
RB-16V4000M73-001475;;2700;OIL LINE FOR FLAP CONTROL;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X59418600001;;;;180;;180;54.100 g;54.100 g;;;199, 205, 559, 685, 914, 1030, 1269, 1368;XS594180.00022;16V4000M73-0204-01.webp, 16V4000M73-0558-01.webp, 16V4000M73-0913-01.webp, 16V4000M73-1268-01.webp, 16V4000M73L-0198-01.webp, 16V4000M73L-0684-01.webp, 16V4000M73L-1029-01.webp, 16V4000M73L-1367-01.webp;16V4000M73, 16V4000M73L;16VM73-180, 16VM73L-180;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0204-01-2700.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0558-01-2700.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0913-01-2700.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1268-01-2700.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0198-01-2700.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0684-01-2700.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1029-01-2700.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1367-01-2700.webp
RB-16V4000M73-001486;;3350;RETAINER;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X59418600002;;;;180;;180;1.350 kg;1.350 kg;;;199, 205, 559, 685, 914, 1030, 1269, 1368;XS594180.00022;16V4000M73-0204-01.webp, 16V4000M73-0558-01.webp, 16V4000M73-0913-01.webp, 16V4000M73-1268-01.webp, 16V4000M73L-0198-01.webp, 16V4000M73L-0684-01.webp, 16V4000M73L-1029-01.webp, 16V4000M73L-1367-01.webp;16V4000M73, 16V4000M73L;16VM73-180, 16VM73L-180;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0204-01-3350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0558-01-3350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0913-01-3350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1268-01-3350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0198-01-3350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0684-01-3350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1029-01-3350.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1367-01-3350.webp
RB-16V4000M73-001480;;2970;RETAINER;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X59418600003;;;;180;;180;0.76 KGM;0.76 KGM;;;199, 205, 559, 685, 914, 1030, 1269, 1368;XS594180.00022;16V4000M73-0204-01.webp, 16V4000M73-0558-01.webp, 16V4000M73-0913-01.webp, 16V4000M73-1268-01.webp, 16V4000M73L-0198-01.webp, 16V4000M73L-0684-01.webp, 16V4000M73L-1029-01.webp, 16V4000M73L-1367-01.webp;16V4000M73, 16V4000M73L;16VM73-180, 16VM73L-180;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0204-01-2970.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0558-01-2970.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0913-01-2970.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1268-01-2970.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0198-01-2970.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0684-01-2970.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1029-01-2970.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1367-01-2970.webp
RB-12V4000M53-001758;;1050;SPACER SLEEVE;12V4000M53;12VM53;;X59420200004;5365124118160;;;200;COOLANT SYSTEM;200 COOLANT SYSTEM;0.337 KGM;0.337 KGM;;;228, 583;XS594200.00065;12V4000M53-0228-01.webp, 12V4000M53-0583-01.webp;12V4000M53;12VM53-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0228-01-1050.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0583-01-1050.webp
RB-12V4000M53-001761;;1200;GUIDE;12V4000M53;12VM53;;X59420200005;5365124118024;;;200;COOLANT SYSTEM;200 COOLANT SYSTEM;1.003 KGM;1.003 KGM;;;228, 583;XS594200.00065;12V4000M53-0228-01.webp, 12V4000M53-0583-01.webp;12V4000M53;12VM53-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0228-01-1200.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0583-01-1200.webp
RB-16V4000M73-002249;;1650;VENT LINE;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X59420200017;;;;202;;202;0.118 KGM;0.118 KGM;;;253, 273, 627, 739, 982, 1084, 1336, 1420;XS595200.00090;16V4000M73-0268-01.webp, 16V4000M73-0268-02.webp, 16V4000M73-0269-01.webp, 16V4000M73-0269-02.webp, 16V4000M73-0270-01.webp, 16V4000M73-0622-01.webp, 16V4000M73-0622-02.webp, 16V4000M73-0623-01.webp, 16V4000M73-0623-02.webp, 16V4000M73-0624-01.webp, 16V4000M73-0977-01.webp, 16V4000M73-0977-02.webp, 16V4000M73-0978-01.webp, 16V4000M73-0978-02.webp, 16V4000M73-0979-01.webp, 16V4000M73-1331-01.webp, 16V4000M73-1331-02.webp, 16V4000M73-1332-01.webp, 16V4000M73-1332-02.webp, 16V4000M73-1333-01.webp;16V4000M73, 16V4000M73L;16VM73-202, 16VM73L-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0269-02-1650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0623-02-1650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0978-02-1650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1332-02-1650.webp
RB-16V4000M73-002250;;1660;VENT LINE;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X59420200018;;;;202;;202;0.132 KGM;0.132 KGM;;;253, 273, 627, 739, 982, 1084, 1336, 1420;XS595200.00090;16V4000M73-0268-01.webp, 16V4000M73-0268-02.webp, 16V4000M73-0269-01.webp, 16V4000M73-0269-02.webp, 16V4000M73-0270-01.webp, 16V4000M73-0622-01.webp, 16V4000M73-0622-02.webp, 16V4000M73-0623-01.webp, 16V4000M73-0623-02.webp, 16V4000M73-0624-01.webp, 16V4000M73-0977-01.webp, 16V4000M73-0977-02.webp, 16V4000M73-0978-01.webp, 16V4000M73-0978-02.webp, 16V4000M73-0979-01.webp, 16V4000M73-1331-01.webp, 16V4000M73-1331-02.webp, 16V4000M73-1332-01.webp, 16V4000M73-1332-02.webp, 16V4000M73-1333-01.webp;16V4000M73, 16V4000M73L;16VM73-202, 16VM73L-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-001929;;2260;VENT LINE;12V4000M53, 16V4000M73, 16V4000M73L;12VM53, 16VM73, 16VM73L;;X59420200022;4710124001212;;;200;;200;0.112 KGM;0.112 KGM;;;239, 252, 272, 594, 626, 738, 981, 1083, 1335, 1419;XS594200.00156;16V4000M73-0268-01.webp, 16V4000M73-0268-02.webp, 16V4000M73-0269-01.webp, 16V4000M73-0269-02.webp, 16V4000M73-0270-01.webp, 16V4000M73-0622-01.webp, 16V4000M73-0622-02.webp, 16V4000M73-0623-01.webp, 16V4000M73-0623-02.webp, 16V4000M73-0624-01.webp, 16V4000M73-0977-01.webp, 16V4000M73-0977-02.webp, 16V4000M73-0978-01.webp, 16V4000M73-0978-02.webp, 16V4000M73-0979-01.webp, 16V4000M73-1331-01.webp, 16V4000M73-1331-02.webp, 16V4000M73-1332-01.webp, 16V4000M73-1332-02.webp, 16V4000M73-1333-01.webp;12V4000M53, 16V4000M73, 16V4000M73L;12VM53-200, 16VM73-202, 16VM73L-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0269-02-1270.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0623-02-1270.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0978-02-1270.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1332-02-1270.webp
RB-16V4000M73-002036;;650;COOLANT LINE;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X59420200070;;;;202;;202;0.105 KGM;0.105 KGM;;;234, 257, 611, 720, 966, 1065, 1320, 1401;XS593200.00023;16V4000M73-0257-01.webp, 16V4000M73-0611-01.webp, 16V4000M73-0966-01.webp, 16V4000M73-1320-01.webp, 16V4000M73L-0234-01.webp, 16V4000M73L-0720-01.webp, 16V4000M73L-1065-01.webp, 16V4000M73L-1401-01.webp;16V4000M73, 16V4000M73L;16VM73-202, 16VM73L-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0257-01-650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0611-01-650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0966-01-650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1320-01-650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0234-01-650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0720-01-650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1065-01-650.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1401-01-650.webp
RB-16V4000M73-001971;;730;COOLANT LINE;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X59420200073;4710124001210;;;202;;202;1.07 KGM;1.07 KGM;;;249, 253, 607, 735, 962, 1080, 1316, 1416;XS595200.00035;16V4000M73-0251-01.webp, 16V4000M73-0251-02.webp, 16V4000M73-0252-01.webp, 16V4000M73-0605-01.webp, 16V4000M73-0605-02.webp, 16V4000M73-0606-01.webp, 16V4000M73-0960-01.webp, 16V4000M73-0960-02.webp, 16V4000M73-0961-01.webp, 16V4000M73-1314-01.webp, 16V4000M73-1314-02.webp, 16V4000M73-1315-01.webp, 16V4000M73L-0247-01.webp, 16V4000M73L-0247-02.webp, 16V4000M73L-0248-01.webp, 16V4000M73L-0733-01.webp, 16V4000M73L-0733-02.webp, 16V4000M73L-0734-01.webp, 16V4000M73L-1078-01.webp, 16V4000M73L-1078-02.webp, 16V4000M73L-1079-01.webp, 16V4000M73L-1414-01.webp, 16V4000M73L-1414-02.webp, 16V4000M73L-1415-01.webp;16V4000M73, 16V4000M73L;16VM73-202, 16VM73L-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0251-02-730.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0605-02-730.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0960-02-730.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1314-02-730.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0247-02-730.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0733-02-730.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1078-02-730.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1414-02-730.webp
RB-12V4000M53-001909;;1780;VENT LINE;12V4000M53, 16V4000M73, 16V4000M73L;12VM53, 16VM73, 16VM73L;;X59420200083;4710124001214;;;200;;200;0.18 KGM;0.18 KGM;;;239, 252, 272, 594, 626, 738, 981, 1083, 1335, 1419;XS594200.00156;16V4000M73-0268-01.webp, 16V4000M73-0268-02.webp, 16V4000M73-0269-01.webp, 16V4000M73-0269-02.webp, 16V4000M73-0270-01.webp, 16V4000M73-0622-01.webp, 16V4000M73-0622-02.webp, 16V4000M73-0623-01.webp, 16V4000M73-0623-02.webp, 16V4000M73-0624-01.webp, 16V4000M73-0977-01.webp, 16V4000M73-0977-02.webp, 16V4000M73-0978-01.webp, 16V4000M73-0978-02.webp, 16V4000M73-0979-01.webp, 16V4000M73-1331-01.webp, 16V4000M73-1331-02.webp, 16V4000M73-1332-01.webp, 16V4000M73-1332-02.webp, 16V4000M73-1333-01.webp;12V4000M53, 16V4000M73, 16V4000M73L;12VM53-200, 16VM73-202, 16VM73L-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0269-01-1020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0623-01-1020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0978-01-1020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1332-01-1020.webp
RB-16V4000M73-002172;;665;VENT LINE;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X59420200084;4710124001449;;;202;;202;0.25 KGM;0.25 KGM;;;252, 271, 625, 738, 980, 1083, 1334, 1419;XS595200.00090;16V4000M73-0268-01.webp, 16V4000M73-0268-02.webp, 16V4000M73-0269-01.webp, 16V4000M73-0269-02.webp, 16V4000M73-0270-01.webp, 16V4000M73-0622-01.webp, 16V4000M73-0622-02.webp, 16V4000M73-0623-01.webp, 16V4000M73-0623-02.webp, 16V4000M73-0624-01.webp, 16V4000M73-0977-01.webp, 16V4000M73-0977-02.webp, 16V4000M73-0978-01.webp, 16V4000M73-0978-02.webp, 16V4000M73-0979-01.webp, 16V4000M73-1331-01.webp, 16V4000M73-1331-02.webp, 16V4000M73-1332-01.webp, 16V4000M73-1332-02.webp, 16V4000M73-1333-01.webp;16V4000M73, 16V4000M73L;16VM73-202, 16VM73L-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0268-01-665.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0622-01-665.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0977-01-665.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1331-01-665.webp
RB-16V4000M73-002144;;360;VENT LINE;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X59420200085;;;;202;;202;0.295 KGM;0.295 KGM;;;252, 271, 625, 738, 980, 1083, 1334, 1419;XS595200.00090;16V4000M73-0268-01.webp, 16V4000M73-0268-02.webp, 16V4000M73-0269-01.webp, 16V4000M73-0269-02.webp, 16V4000M73-0270-01.webp, 16V4000M73-0622-01.webp, 16V4000M73-0622-02.webp, 16V4000M73-0623-01.webp, 16V4000M73-0623-02.webp, 16V4000M73-0624-01.webp, 16V4000M73-0977-01.webp, 16V4000M73-0977-02.webp, 16V4000M73-0978-01.webp, 16V4000M73-0978-02.webp, 16V4000M73-0979-01.webp, 16V4000M73-1331-01.webp, 16V4000M73-1331-02.webp, 16V4000M73-1332-01.webp, 16V4000M73-1332-02.webp, 16V4000M73-1333-01.webp;16V4000M73, 16V4000M73L;16VM73-202, 16VM73L-200;;New;;;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0268-02-360.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0622-02-360.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0977-02-360.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1331-02-360.webp
