sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
X59603100002/24;CRANKSHAFT CCS ACCEPTANCE 20V-20CWT-STROKE190 Business P;;820.000 kg;import;qa_ok_importar_found;true;8;20V4000M93;1700350, 1700352, 1704094, 1704096, 1707834, 1707836, 1711574, 1711576;60, 456, 852, 1248;"{""total_rows"":8,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":4,""count_review_action"":4,""count_other"":4}";import;qa_ok_importar_found
X59605300002;THRUST BEARING FLANG FOR CAMSHAFT;;1.642 KGM;import;qa_ok_importar_found;true;12;16V4000M73, 16V4000M73L, 20V4000M93;1400504, 1403673, 1406842, 1410020, 1500380, 1503586, 1506049, 1508537, 1700493, 1704243, 1707983, 1711723;87, 441, 795, 1150, 74, 559, 904, 1247, 84, 480, 876, 1272;"{""total_rows"":12,""count_ok_importar"":12,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59605500001;OIL LINE;;0.179 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701372, 1705112, 1708852, 1712599, 1801338, 1804944;189, 585, 981, 1377, 1286, 1663;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59605500002;OIL LINE;;0.179 KGM;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1701370, 1705110, 1708850, 1712597, 1801336, 1804942;189, 585, 981, 1377, 1286, 1663;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59607700001;HP ACCUMULATOR DOUBLE-WALLED, RIGH;;41 KGM;import;qa_ok_importar_found;true;4;20V4000M93;1700596, 1704343, 1708083, 1711823;106, 502, 898, 1294;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59607700002;HP ACCUMULATOR DOUBLE-WALLED, LEFT;;41 KGM;import;qa_ok_importar_found;true;4;20V4000M93;1700595, 1704342, 1708082, 1711822;106, 502, 898, 1294;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200003;FUEL LINE TO FUEL FILTER;;1.005 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400669, 1403838, 1407007, 1410185, 1500530, 1503736, 1506199, 1508687, 1700667, 1704413, 1708153, 1711893, 1800644, 1804216;116, 470, 824, 1179, 106, 591, 936, 1279, 512, 908, 1304, 1216, 1589;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200004;FUEL LINE TO FUEL FILTER;;970.000 g;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400649, 1403818, 1406987, 1410165, 1500524, 1503730, 1506193, 1508681, 1700647, 1704393, 1708133, 1711873, 1800625, 1804197;116, 470, 824, 1179, 106, 591, 936, 1279, 512, 908, 1304, 1216, 1589;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200006;FUEL LINE TO FUEL FILTER;;0.103 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400680, 1403849, 1407018, 1410196, 1500535, 1503741, 1506204, 1508692, 1700678, 1704424, 1708164, 1711904, 1800655, 1804227;116, 470, 824, 1179, 106, 591, 936, 1279, 512, 908, 1304, 1216, 1589;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200017;FUEL LINE;;0.8 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400631, 1403800, 1406969, 1410147, 1500512, 1503718, 1506181, 1508669, 1700629, 1704375, 1708115, 1711855, 1800607, 1804179;115, 469, 823, 1178, 105, 590, 935, 1278, 511, 907, 1303, 1215, 1588;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200018;FUEL LINE;;0.784 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400648, 1403817, 1406986, 1410164, 1500523, 1503729, 1506192, 1508680, 1700646, 1704392, 1708132, 1711872, 1800624, 1804196;116, 470, 824, 1179, 106, 591, 936, 1279, 512, 908, 1304, 1216, 1589;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200020;FUEL LINE;;266.800 g SB EM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400625, 1403794, 1406963, 1410141, 1500507, 1503713, 1506176, 1508664, 1700623, 1704369, 1708109, 1711849, 1800601, 1804173;115, 469, 823, 1178, 105, 590, 935, 1278, 511, 907, 1303, 1215, 1588;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200022;FUEL LINE;;0.354 KGM;import;qa_ok_importar_found;true;8;16V4000M73, 16V4000M73L;1400673, 1403842, 1407011, 1410189, 1500532, 1503738, 1506201, 1508689;116, 470, 824, 1179, 106, 591, 936, 1279;"{""total_rows"":8,""count_ok_importar"":8,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200023;FUEL LINE;;356.800 g;import;qa_ok_importar_found;true;6;20V4000M93, 20V4000M93L;1700671, 1704417, 1708157, 1711897, 1800648, 1804220;116, 512, 908, 1304, 1216, 1589;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608200024;RETAINER;;3,400 KG SB;import;qa_ok_importar_found;true;8;16V4000M73, 16V4000M73L;1400639, 1403808, 1406977, 1410155, 1500518, 1503724, 1506187, 1508675;115, 469, 823, 1178, 105, 590, 935, 1278;"{""total_rows"":8,""count_ok_importar"":8,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608300010;PLUG-IN PIPE FOR FUEL FILTER;;0.137 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400723, 1403892, 1407061, 1410239, 1500569, 1503775, 1506238, 1508726, 1700720, 1704466, 1708206, 1711946, 1800687, 1804293;123, 477, 831, 1186, 111, 596, 941, 1284, 519, 915, 1311, 1222, 1599;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608300021;PLUG-IN PIPE;;0.373 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400704, 1403873, 1407042, 1410220, 1500550, 1503756, 1506219, 1508707, 1700701, 1704447, 1708187, 1711927, 1800668, 1804274;123, 477, 831, 1186, 111, 596, 941, 1284, 519, 915, 1311, 1222, 1599;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608300022;PLUG-IN PIPE FOR FUEL FILTER;;0.399 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400701, 1403870, 1407039, 1410217, 1500547, 1503753, 1506216, 1508704, 1700698, 1704444, 1708184, 1711924, 1800665, 1804271;123, 477, 831, 1186, 111, 596, 941, 1284, 519, 915, 1311, 1222, 1599;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608300026;COLLECTING TROUGH;;2,900 kg;import;qa_ok_importar_found;true;2;12V4000M53;1200828, 1203967;122, 477;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608300027;MOUNTING PLATE;;1,800 kg;import;qa_ok_importar_found;true;2;12V4000M53;1200825, 1203964;122, 477;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608600002;VALVE FOR FUEL;;0.654 KGM;import;qa_ok_importar_found;true;13;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1201753, 1204892, 1411850, 1501630, 1504837, 1507300, 1509786, 1702720, 1706460, 1710200, 1713944, 1802768, 1806427;228, 583, 1340, 238, 724, 1069, 1405, 292, 688, 1084, 1480, 1400, 1780;"{""total_rows"":13,""count_ok_importar"":13,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700001;LEAK-OFF FUEL LINE;;0.1 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400842, 1404011, 1407180, 1410358, 1500664, 1503870, 1506333, 1508821, 1700825, 1704571, 1708311, 1712054, 1800800, 1804406;135, 489, 843, 1198, 121, 606, 951, 1294, 134, 530, 926, 1322, 1233, 1610;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700002;LEAK-OFF FUEL LINE;;0.066 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400843, 1404012, 1407181, 1410359, 1500665, 1503871, 1506334, 1508822, 1700826, 1704572, 1708312, 1712055, 1800801, 1804407;135, 489, 843, 1198, 121, 606, 951, 1294, 134, 530, 926, 1322, 1233, 1610;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700003;LEAK-OFF FUEL LINE;;0.05 KGM;import;qa_ok_importar_found;true;14;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400844, 1404013, 1407182, 1410360, 1500666, 1503872, 1506335, 1508823, 1700827, 1704573, 1708313, 1712056, 1800802, 1804408;135, 489, 843, 1198, 121, 606, 951, 1294, 134, 530, 926, 1322, 1233, 1610;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700005;LEAK-OFF FUEL TANK;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800794, 1804400;1233, 1610;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59608700009;LEAK-OFF FUEL TANK;;1.346 KGM;import;qa_ok_importar_found;true;12;16V4000M73, 16V4000M73L, 20V4000M93;1400836, 1404005, 1407174, 1410352, 1500659, 1503865, 1506328, 1508816, 1700821, 1704567, 1708307, 1712050;135, 489, 843, 1198, 121, 606, 951, 1294, 134, 530, 926, 1322;"{""total_rows"":12,""count_ok_importar"":12,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100005;THREADED BUSHING;M30X1,5 M22X1,5 SW36;0.078 KGM;import;qa_ok_importar_found;true;40;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400923, 1400996, 1404092, 1404165, 1407261, 1407334, 1410439, 1410512, 1500736, 1500807, 1503942, 1504013, 1506405, 1506476, 1508888, 1508961, 1700918, 1700991, 1701052, 1701113, 1704664, 1704735, 1704794, 1704853, 1708404, 1708475, 1708534, 1708593, 1712149, 1712222, 1712282, 1712342, 1800876, 1800949, 1801010, 1801072, 1804482, 1804555, 1804616, 1804678;141, 148, 495, 502, 849, 856, 1204, 1211, 127, 134, 612, 619, 957, 964, 1299, 1306, 151, 154, 537, 544, 547, 550, 933, 940, 943, 946, 1329, 1336, 1339, 1342, 1239, 1246, 1249, 1252, 1616, 1623, 1626, 1629;"{""total_rows"":40,""count_ok_importar"":40,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100006;COOLANT LINE LEFT ZR175;;;import;qa_ok_importar_found;true;2;20V4000M93L;1801006, 1804612;1249, 1626;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100007;COOLANT LINE RIGHT ZR175;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800945, 1804551;1246, 1623;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100008;COOLANT LINE LEFT ZR175;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800868, 1804474;1238, 1615;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100009;COOLANT LINE RIGHT;;0.27 KGM;import;qa_ok_importar_found;true;2;20V4000M93L;1801068, 1804674;1252, 1629;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100012;O-RING;40 X 4;0.003 KGM;import;qa_ok_importar_found;true;8;20V4000M93L;1800873, 1800943, 1801004, 1801066, 1804479, 1804549, 1804610, 1804672;1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":8,""count_ok_importar"":8,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100034;COMPRESSOR WHEEL;114.5/179/9.5;1.93 KGM;import;qa_ok_importar_found;true;24;20V4000M93, 20V4000M93L;1700890, 1700960, 1701021, 1701082, 1704633, 1704703, 1704762, 1704821, 1708373, 1708443, 1708502, 1708561, 1712120, 1712190, 1712250, 1712310, 1800844, 1800914, 1800975, 1801037, 1804450, 1804520, 1804581, 1804643;140, 147, 150, 153, 536, 543, 546, 549, 932, 939, 942, 945, 1328, 1335, 1338, 1341, 1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":24,""count_ok_importar"":24,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100041;HEAT SHIELD;;0.154 KGM;import;qa_ok_importar_found;true;24;20V4000M93, 20V4000M93L;1700881, 1700951, 1701012, 1701073, 1704624, 1704694, 1704753, 1704812, 1708364, 1708434, 1708493, 1708552, 1712111, 1712181, 1712241, 1712301, 1800836, 1800906, 1800967, 1801029, 1804442, 1804512, 1804573, 1804635;140, 147, 150, 153, 536, 543, 546, 549, 932, 939, 942, 945, 1328, 1335, 1338, 1341, 1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":24,""count_ok_importar"":24,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100044;PLUG-IN PIPE;;0.095 KGM;import;qa_ok_importar_found;true;40;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400914, 1400987, 1404083, 1404156, 1407249, 1407322, 1410427, 1410500, 1500725, 1500796, 1503931, 1504002, 1506394, 1506465, 1508882, 1508952, 1700909, 1700982, 1701043, 1701104, 1704655, 1704725, 1704784, 1704843, 1708392, 1708465, 1708524, 1708583, 1712139, 1712212, 1712272, 1712332, 1800863, 1800937, 1800998, 1801060, 1804469, 1804543, 1804604, 1804666;140, 147, 494, 501, 848, 855, 1203, 1210, 126, 133, 611, 618, 956, 963, 1299, 1305, 150, 153, 536, 543, 546, 549, 932, 939, 942, 945, 1328, 1335, 1338, 1341, 1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":40,""count_ok_importar"":40,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100045;BANJO SCREW;;78.900 g;import;qa_ok_importar_found;true;40;16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1400918, 1400994, 1404087, 1404163, 1407253, 1407332, 1410431, 1410510, 1500731, 1500805, 1503937, 1504011, 1506400, 1506474, 1508886, 1508959, 1700914, 1700989, 1701050, 1701111, 1704660, 1704733, 1704792, 1704851, 1708397, 1708473, 1708532, 1708591, 1712144, 1712220, 1712280, 1712340, 1800871, 1800947, 1801008, 1801070, 1804477, 1804553, 1804614, 1804676;140, 148, 494, 502, 848, 856, 1203, 1211, 126, 134, 611, 619, 956, 964, 1299, 1306, 151, 154, 536, 544, 547, 550, 932, 940, 943, 946, 1328, 1336, 1339, 1342, 1238, 1246, 1249, 1252, 1615, 1623, 1626, 1629;"{""total_rows"":40,""count_ok_importar"":40,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100046;THRUST BEARING;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800882, 1804488;1241, 1618;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100047;THRUST BEARING;;0.217 KGM;import;qa_ok_importar_found;true;8;20V4000M93L;1800830, 1800900, 1800961, 1801023, 1804436, 1804506, 1804567, 1804629;1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":8,""count_ok_importar"":8,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100057;COMPRESSOR HOUSING A/R=1.91CM;;;import;qa_ok_importar_found;true;4;20V4000M93;1700927, 1704673, 1708413, 1712158;144, 540, 936, 1332;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100058;COMPRESSOR HOUSING A/R=1.91CM;;37.900 kg;import;qa_ok_importar_found;true;16;20V4000M93;1700891, 1700961, 1701022, 1701083, 1704634, 1704704, 1704763, 1704822, 1708374, 1708444, 1708503, 1708562, 1712121, 1712191, 1712251, 1712311;140, 147, 150, 153, 536, 543, 546, 549, 932, 939, 942, 945, 1328, 1335, 1338, 1341;"{""total_rows"":16,""count_ok_importar"":16,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100061;BEARING BODY;;0.395 KGM;import;qa_ok_importar_found;true;44;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;1200869, 1200923, 1204009, 1204063, 1400881, 1400951, 1404047, 1404117, 1407216, 1407286, 1410394, 1410464, 1500691, 1500759, 1503897, 1503965, 1506360, 1506428, 1508848, 1508915, 1700884, 1700954, 1701015, 1701076, 1704627, 1704697, 1704756, 1704815, 1708367, 1708437, 1708496, 1708555, 1712114, 1712184, 1712244, 1712304, 1800839, 1800909, 1800971, 1801032, 1804445, 1804515, 1804577, 1804638;128, 134, 483, 489, 140, 147, 494, 501, 848, 855, 1203, 1210, 126, 133, 611, 618, 956, 963, 1299, 1305, 150, 153, 536, 543, 546, 549, 932, 939, 942, 945, 1328, 1335, 1338, 1341, 1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":44,""count_ok_importar"":44,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100099;THRUST BEARING;;;import;qa_ok_importar_found;true;14;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93;1200916, 1204056, 1400931, 1404100, 1407269, 1410447, 1500741, 1503947, 1506410, 1508897, 1700926, 1704672, 1708412, 1712157;131, 486, 143, 497, 851, 1206, 129, 614, 959, 1301, 539, 935, 1331;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100101;THRUST BEARING;;0.357 KGM;import;qa_ok_importar_found;true;36;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93;1200875, 1200929, 1204015, 1204069, 1400880, 1400950, 1404046, 1404116, 1407215, 1407285, 1410393, 1410463, 1500690, 1500758, 1503896, 1503964, 1506359, 1506427, 1508847, 1508914, 1700875, 1700945, 1701006, 1701067, 1704618, 1704688, 1704747, 1704806, 1708358, 1708428, 1708487, 1708546, 1712105, 1712175, 1712235, 1712295;128, 134, 483, 489, 140, 147, 494, 501, 848, 855, 1203, 1210, 126, 133, 611, 618, 956, 963, 1299, 1305, 150, 153, 536, 543, 546, 549, 932, 939, 942, 945, 1328, 1335, 1338, 1341;"{""total_rows"":36,""count_ok_importar"":36,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100113;EXHAUST TURBOCHARGER LEFT ZR175;;92.000 kg EM;import;qa_ok_importar_found;true;2;20V4000M93L;1800804, 1804410;1235, 1612;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100114;EXHAUST TURBOCHARGER RIGHT ZR175;;95.500 kg EM;import;qa_ok_importar_found;true;2;20V4000M93L;1800807, 1804413;1235, 1612;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100115;EXHAUST TURBOCHARGER LEFT ZR175;;96.700 kg EM;import;qa_ok_importar_found;true;2;20V4000M93L;1800808, 1804414;1235, 1612;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100117;COMPRESSOR HOUSING A/R=1.91CM;;;import;qa_ok_importar_found;true;2;20V4000M93L;1800883, 1804489;1242, 1619;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100118;COMPRESSOR HOUSING A/R=1.91CM;;;import;qa_ok_importar_found;true;8;20V4000M93L;1800845, 1800915, 1800976, 1801038, 1804451, 1804521, 1804582, 1804644;1238, 1245, 1248, 1251, 1615, 1622, 1625, 1628;"{""total_rows"":8,""count_ok_importar"":8,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100121;EXHAUST FLAP;;;import;qa_ok_importar_found;true;6;20V4000M93L;1800930, 1800990, 1801053, 1804536, 1804596, 1804659;1245, 1248, 1251, 1622, 1625, 1628;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100122;SHAFT;;;import;qa_ok_importar_found;true;14;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93;1200970, 1204110, 1400999, 1404168, 1407337, 1410515, 1500679, 1503885, 1506348, 1508836, 1700861, 1704607, 1708347, 1712090;136, 491, 149, 503, 857, 1212, 124, 609, 954, 1297, 138, 534, 930, 1326;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100123;SHAFT;;0.132 KGM;import;qa_ok_importar_found;true;14;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93;1200867, 1204007, 1400860, 1404029, 1407198, 1410376, 1500672, 1503878, 1506341, 1508829, 1700838, 1704584, 1708324, 1712067;127, 482, 138, 492, 846, 1201, 123, 608, 953, 1296, 137, 533, 929, 1325;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100160;BEARING HOUSING;;;import;qa_ok_importar_found;true;2;12V4000M53;1200912, 1204052;130, 485;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100161;BEARING HOUSING;;13.61 KGM;import;qa_ok_importar_found;true;4;12V4000M53;1200893, 1200947, 1204033, 1204087;128, 134, 483, 489;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100163;EXHAUST FLAP;;0.745 KGM;import;qa_ok_importar_found;true;22;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93;1200964, 1204104, 1400981, 1404150, 1407316, 1410494, 1500790, 1503996, 1506459, 1508946, 1700976, 1701037, 1701098, 1704719, 1704778, 1704837, 1708459, 1708518, 1708577, 1712206, 1712266, 1712326;135, 490, 147, 501, 855, 1210, 133, 618, 963, 1305, 150, 153, 543, 546, 549, 939, 942, 945, 1335, 1338, 1341;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100194;EXHAUST TURBOCHARGER LEFT INACTIVE ZR175;;104.000 kg EM;import;qa_ok_importar_found;true;4;20V4000M93;1700847, 1704593, 1708333, 1712076;137, 533, 929, 1325;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100195;EXHAUST TURBOCHARGER RIGHT ACTIVE ZR175;;101.500 kg EM;import;qa_ok_importar_found;true;4;20V4000M93;1700857, 1704603, 1708343, 1712086;137, 533, 929, 1325;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100196;EXHAUST TURBOCHARGER LEFT ACTIVE ZR175;;97.000 kg EM;import;qa_ok_importar_found;true;4;20V4000M93;1700858, 1704604, 1708344, 1712087;137, 533, 929, 1325;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
X59610100197;EXHAUST TURBOCHARGER RIGHT ACTIVE ZR175;;112.500 kg EM;import;qa_ok_importar_found;true;4;20V4000M93;1700859, 1704605, 1708345, 1712088;137, 533, 929, 1325;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
