model,id,category,pn_final,pos_final,designation_final,source_page,fg_fgs_final,qa_revision_estado,qa_revision_accion
16V4000M73,1402300,missing_uncategorized,1960 X52899100028 NIPPLE,1960,,273,202-65,ok,importar
16V4000M73,1402301,missing_uncategorized,1980 007603012102 WASHER A COP,1980,,273,202-65,ok,importar
16V4000M73,1402302,missing_uncategorized,1990 915007008003 CONNECTOR 8/4,1990,,273,202-65,ok,importar
16V4000M73,1402303,missing_uncategorized,2000 X52620200086 VENT LINE,2000,,273,202-65,ok,importar
16V4000M73,1402304,missing_pending_revision,1960 X52899100028 NIPPLE,2020,,273,202-65,ok,copia
16V4000M73,1402305,missing_pending_revision,1900 007603030101 COPPER SEALING RING,2040,,273,202-65,ok,copia
16V4000M73,1402307,missing_pending_revision,1920 007603022102 COPPER SEALING RING,2060,,273,202-65,ok,copia
16V4000M73,1402308,missing_pending_revision,1930 915007013000 CONNECTOR 13/8,2070,,273,202-65,ok,copia
16V4000M73,1402309,missing_uncategorized,2080 X52620200088 VENT LINE,2080,,273,202-65,ok,importar
16V4000M73,1402310,missing_pending_revision,1960 X52899100028 NIPPLE,2100,,273,202-65,ok,copia
16V4000M73,1402311,missing_pending_revision,1980 007603012102 WASHER A COP,2120,,273,202-65,ok,copia
16V4000M73,1402312,missing_pending_revision,1990 915007008003 CONNECTOR 8/4,2130,,273,202-65,ok,copia
16V4000M73,1402313,missing_uncategorized,2140 X52620200089 VENT LINE,2140,,273,202-65,ok,importar
16V4000M73,1402314,missing_pending_revision,1960 X52899100028 NIPPLE,2160,,273,202-65,ok,copia
16V4000M73,1402620,missing_with_errors,X00E50700736 ON-ENGINE SEN 0035352531 PRESSURE SEN,130 200,,319,507-98,pendiente,revisar
16V4000M73,1402620,missing_pending_revision,X00E50700736 ON-ENGINE SEN 0035352531 PRESSURE SEN,130 200,,319,507-98,pendiente,revisar
16V4000M73,1402637,missing_pending_revision,000125008427,526,WASHER,319,507-98,ok,copia
16V4000M73,1402637,missing_probably_merged,000125008427,526,WASHER,319,507-98,ok,copia
16V4000M73,1402655,missing_with_errors,0165313283 CRIMP CONTACT FEMALE CONTACT FO 0165313383,836 838,,320,507-98,pendiente,revisar
16V4000M73,1402655,missing_pending_revision,0165313283 CRIMP CONTACT FEMALE CONTACT FO 0165313383,836 838,,320,507-98,pendiente,revisar
16V4000M73,1402742,missing_with_errors,0035311185 0005311575,210 220,BLADE CONNECT SHRINKABLE HO,325,507-98,pendiente,revisar
16V4000M73,1402742,missing_pending_revision,0035311185 0005311575,210 220,BLADE CONNECT SHRINKABLE HO,325,507-98,pendiente,revisar
16V4000M73,1402806,missing_probably_merged,1200 X00E50201047 GROUND/EARTH LINE,1200,,330,507-98,ok,importar
16V4000M73,1402811,missing_uncategorized,1274 X59550700030 STRIP F. WIRING HARNESS,1274,,330,507-98,ok,importar
16V4000M73,1402822,missing_uncategorized,1298 X52750700019 STRIP F. WIRING HARNESS,1298,,330,507-98,ok,importar
16V4000M73,1402837,missing_uncategorized,1550 X59550700025 RETAINER F. WIRING HARNESS,1550,,330,507-98,ok,importar
16V4000M73,1402838,missing_probably_merged,1600 X59550700026 RETAINER F. WIRING HARNESS,1600,,330,507-98,ok,importar
16V4000M73,1402839,missing_probably_merged,1700 X59650700014 RETAINER F. WIRING HARNESS,1700,,330,507-98,ok,importar
16V4000M73,1402844,missing_uncategorized,1900 X59550700027 RETAINER F. WIRING HARNESS,1900,,330,507-98,ok,importar
16V4000M73,1402848,missing_uncategorized,2100 X59550700014 RETAINER F. WIRING HARNESS,2100,,330,507-98,ok,importar
16V4000M73,1402852,missing_uncategorized,2300 X59550700016 RETAINER F. WIRING HARNESS,2300,,330,507-98,ok,importar
16V4000M73,1402865,missing_uncategorized,3000 X59450700011 BRACKET WIRING HARNESS,3000,,331,507-98,ok,importar
16V4000M73,1402877,missing_uncategorized,3700 X59550700017 RETAINER F. WIRING HARNESS,3700,,331,507-98,ok,importar
16V4000M73,1402879,missing_uncategorized,3800 X59550700018 RETAINER F. WIRING HARNESS,3800,,331,507-98,ok,importar
16V4000M73,1402885,missing_uncategorized,4050 X59550700019 RETAINER F. WIRING HARNESS,4050,,331,507-98,ok,importar
16V4000M73,1402890,missing_uncategorized,4250 X59550700020 RETAINER F. WIRING HARNESS,4250,,331,507-98,ok,importar
16V4000M73,1402893,missing_uncategorized,4550 X59550700023 RETAINER F. WIRING HARNESS,4550,,331,507-98,ok,importar
16V4000M73,1402904,missing_uncategorized,5570 X52450700074 RETAINER F. WIRING HARNESS,5570,,331,507-98,ok,importar
16V4000M73,1402906,missing_pending_revision,3000 X59450700011 BRACKET WIRING HARNESS,5620,,331,507-98,ok,copia
16V4000M73,1402910,missing_uncategorized,5670 5241534240,5670,,331,507-98,ok,importar
16V4000M73,1402939,missing_uncategorized,7000 X59550200003 RETAINER F. WIRING HARNESS,7000,,332,507-98,ok,importar
16V4000M73,1402940,missing_uncategorized,7010 X59699100058 PLUG,7010,,332,507-98,ok,importar
16V4000M73,1402944,missing_uncategorized,7095 X59499100047 PLUG,7095,,332,507-98,ok,importar
16V4000M73,1402945,missing_uncategorized,7100 X59650700015 RETAINER F. WIRING HARNESS,7100,,332,507-98,ok,importar
16V4000M73,1402960,missing_uncategorized,8500 X59450700011 BRACKET WIRING HARNESS,8500,,332,507-98,ok,importar
16V4000M73,1403150,missing_with_errors,100 X00E50206653/S0002 ENGINE MONITORING EMU7-03 / URL 1 pc 3.400 kg EMU7-03 MIT URLADER 25MHZ,280,,359,508-10,pendiente,revisar
16V4000M73,1403150,missing_pending_revision,100 X00E50206653/S0002 ENGINE MONITORING EMU7-03 / URL 1 pc 3.400 kg EMU7-03 MIT URLADER 25MHZ,280,,359,508-10,pendiente,revisar
16V4000M73,1403153,missing_with_errors,"70 X00E50205261 GOVERNOR ECU 7-05 1 pc 5.500 kg EM ECU7-05, 360X314X95 (LXBXH)",282,,361,508-10,pendiente,revisar
16V4000M73,1403153,missing_pending_revision,"70 X00E50205261 GOVERNOR ECU 7-05 1 pc 5.500 kg EM ECU7-05, 360X314X95 (LXBXH)",282,,361,508-10,pendiente,revisar
16V4000M73,1403154,missing_with_errors,X00E50205261 GOVERNOR ECU 7-05,282 70,,361,508-10,pendiente,revisar
16V4000M73,1403154,missing_pending_revision,X00E50205261 GOVERNOR ECU 7-05,282 70,,361,508-10,pendiente,revisar
16V4000M73,1403332,missing_with_empty_pos,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403332,missing_with_errors,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403332,missing_pending_revision,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403332,missing_probably_merged,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403333,missing_with_empty_pos,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403333,missing_with_errors,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403333,missing_pending_revision,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403333,missing_probably_merged,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403387,missing_with_empty_pos,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403387,missing_with_errors,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403387,missing_pending_revision,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403387,missing_probably_merged,700325045100,,CLAMP HALF TUBE 1/2 D9-45,397,018-10,ok,copia
16V4000M73,1403461,missing_with_empty_pos,700429042004,,O-RING,401,018-10,ok,copia
16V4000M73,1403461,missing_with_errors,700429042004,,O-RING,401,018-10,ok,copia
16V4000M73,1403461,missing_pending_revision,700429042004,,O-RING,401,018-10,ok,copia
16V4000M73,1403461,missing_probably_merged,700429042004,,O-RING,401,018-10,ok,copia
16V4000M73,1403557,missing_with_empty_pos,15 5240336101,,CRANKSHAFT BEARING SIZE 2-3 Busine,418,031-10,pendiente,revisar
16V4000M73,1403557,missing_with_errors,15 5240336101,,CRANKSHAFT BEARING SIZE 2-3 Busine,418,031-10,pendiente,revisar
16V4000M73,1403557,missing_pending_revision,15 5240336101,,CRANKSHAFT BEARING SIZE 2-3 Busine,418,031-10,pendiente,revisar
16V4000M73,1403645,missing_with_errors,5240530930 5240530930,260 270,VALVE GUIDE VALVE GUIDE,435,041-05,pendiente,revisar
16V4000M73,1403645,missing_pending_revision,5240530930 5240530930,260 270,VALVE GUIDE VALVE GUIDE,435,041-05,pendiente,revisar
16V4000M73,1403647,missing_with_errors,CYLINDER HEAD W/VALVE 10 X52404100177 1 pc 46.588 kg EM GUIDES,344,,435,041-05,pendiente,revisar
16V4000M73,1403647,missing_pending_revision,CYLINDER HEAD W/VALVE 10 X52404100177 1 pc 46.588 kg EM GUIDES,344,,435,041-05,pendiente,revisar
16V4000M73,1403733,missing_with_errors,25 INJECTOR 16 pc 3.600 kg EM,364,,457,075-05,pendiente,revisar
16V4000M73,1403733,missing_pending_revision,25 INJECTOR 16 pc 3.600 kg EM,364,,457,075-05,pendiente,revisar
16V4000M73,1404067,missing_with_errors,10 X59510100008BEARING HOUSING ZR205 1 pc 15.600 kg,393,,494,101-01,pendiente,revisar
16V4000M73,1404067,missing_pending_revision,10 X59510100008BEARING HOUSING ZR205 1 pc 15.600 kg,393,,494,101-01,pendiente,revisar
16V4000M73,1404068,missing_with_errors,190 X59610100101THRUST BEARING 1 pc 355.700 g,394,,494,101-01,pendiente,revisar
16V4000M73,1404068,missing_pending_revision,190 X59610100101THRUST BEARING 1 pc 355.700 g,394,,494,101-01,pendiente,revisar
16V4000M73,1404069,missing_with_errors,360 X59510100035COMPRESSOR HOUSING A/R=2.65CM 1 pc 46.700 kg EM,395,,494,101-01,pendiente,revisar
16V4000M73,1404069,missing_pending_revision,360 X59510100035COMPRESSOR HOUSING A/R=2.65CM 1 pc 46.700 kg EM,395,,494,101-01,pendiente,revisar
16V4000M73,1404137,missing_with_errors,10 X59510100008BEARING HOUSING ZR205 1 pc 15.600 kg,393,,501,101-01,pendiente,revisar
16V4000M73,1404137,missing_pending_revision,10 X59510100008BEARING HOUSING ZR205 1 pc 15.600 kg,393,,501,101-01,pendiente,revisar
16V4000M73,1404138,missing_with_errors,190 X59610100101THRUST BEARING 1 pc 355.700 g,394,,501,101-01,pendiente,revisar
16V4000M73,1404138,missing_pending_revision,190 X59610100101THRUST BEARING 1 pc 355.700 g,394,,501,101-01,pendiente,revisar
16V4000M73,1404139,missing_with_errors,360 X59510100035COMPRESSOR HOUSING A/R=2.65CM 1 pc 46.700 kg EM,395,,501,101-01,pendiente,revisar
16V4000M73,1404139,missing_pending_revision,360 X59510100035COMPRESSOR HOUSING A/R=2.65CM 1 pc 46.700 kg EM,395,,501,101-01,pendiente,revisar
16V4000M73,1404199,missing_with_errors,10 XP52711400023 INTERCOOLER BR 4000 1 pc 440.000 kg EM EINSCHUBLADELUFTKUEHLER,402,,506,110-00,pendiente,revisar
16V4000M73,1404199,missing_pending_revision,10 XP52711400023 INTERCOOLER BR 4000 1 pc 440.000 kg EM EINSCHUBLADELUFTKUEHLER,402,,506,110-00,pendiente,revisar
16V4000M73,1404508,missing_with_errors,1800 X56912300043,413,ACTUATING CYLINDER HEX SCREW RETAINER SPACER WASHER HEX SCREW WASHER HEX SCREW CLEVIS ARTICULATED BEARING FOR FLAP CONTROL LEVER F/EXH FLAP CONTROL SCREW HEX SCREW NUT PIN SPRING,540,143-05,pendiente,revisar
16V4000M73,1404508,missing_pending_revision,1800 X56912300043,413,ACTUATING CYLINDER HEX SCREW RETAINER SPACER WASHER HEX SCREW WASHER HEX SCREW CLEVIS ARTICULATED BEARING FOR FLAP CONTROL LEVER F/EXH FLAP CONTROL SCREW HEX SCREW NUT PIN SPRING,540,143-05,pendiente,revisar
16V4000M73,1404598,missing_with_empty_pos,15 5281700102,,VALVE AIR STARTER SCREW-FITTING UNION FOR COMPRESSED AIR 49619 2015-08,554,173-10,pendiente,revisar
16V4000M73,1404598,missing_with_errors,15 5281700102,,VALVE AIR STARTER SCREW-FITTING UNION FOR COMPRESSED AIR 49619 2015-08,554,173-10,pendiente,revisar
16V4000M73,1404598,missing_pending_revision,15 5281700102,,VALVE AIR STARTER SCREW-FITTING UNION FOR COMPRESSED AIR 49619 2015-08,554,173-10,pendiente,revisar
16V4000M73,1404803,missing_with_errors,40 XP52600600001MAINTENANCE KIT BR 4000 1 pc 1.200 kg,457,,575,183-07,pendiente,revisar
16V4000M73,1404803,missing_pending_revision,40 XP52600600001MAINTENANCE KIT BR 4000 1 pc 1.200 kg,457,,575,183-07,pendiente,revisar
16V4000M73,1404863,missing_with_errors,10 XP52700600009 GASKET KIT BR 4000 1 pc 95.000 g,458,,578,183-07,pendiente,revisar
16V4000M73,1404863,missing_pending_revision,10 XP52700600009 GASKET KIT BR 4000 1 pc 95.000 g,458,,578,183-07,pendiente,revisar
16V4000M73,1404864,missing_with_errors,90104030,50,,579,183-07,pendiente,revisar
16V4000M73,1404864,missing_pending_revision,90104030,50,,579,183-07,pendiente,revisar
16V4000M73,1404864,missing_probably_merged,90104030,50,,579,183-07,pendiente,revisar
16V4000M73,1405303,missing_with_errors,12301525,15,155 1540 1420 0 1540 1340,623,202-65,pendiente,revisar
16V4000M73,1405303,missing_pending_revision,12301525,15,155 1540 1420 0 1540 1340,623,202-65,pendiente,revisar
16V4000M73,1405303,missing_probably_merged,12301525,15,155 1540 1420 0 1540 1340,623,202-65,pendiente,revisar
16V4000M73,1405382,missing_pending_revision,304017008088 HEX SCREW,910,,625,202-65,ok,copia
16V4000M73,1405383,missing_pending_revision,1000 700327008000 GROMMET,1000,,626,202-65,ok,copia
16V4000M73,1405383,missing_probably_merged,1000 700327008000 GROMMET,1000,,626,202-65,ok,copia
16V4000M73,1405384,missing_pending_revision,1010 000000004745 HEX SCREW,1010,,626,202-65,ok,copia
16V4000M73,1405385,missing_pending_revision,1020 X59420200083 VENT LINE,1020,,626,202-65,ok,copia
16V4000M73,1405387,missing_pending_revision,1060 700325012104 CLAMP HALF TUBE 2/1 D9-12,1060,,626,202-65,ok,copia
16V4000M73,1405388,missing_pending_revision,1000 700327008000 GROMMET,1070,,626,202-65,ok,copia
16V4000M73,1405389,missing_pending_revision,1080 304017008083 HEX SCREW,1080,,626,202-65,ok,copia
16V4000M73,1405390,missing_pending_revision,1060 700325012104 CLAMP HALF TUBE 2/1 D9-12,1100,,626,202-65,ok,copia
16V4000M73,1405390,missing_probably_merged,1060 700325012104 CLAMP HALF TUBE 2/1 D9-12,1100,,626,202-65,ok,copia
16V4000M73,1405391,missing_pending_revision,1110 700325012202 CLAMP HALF TUBE 2/1 G8-12,1110,,626,202-65,ok,copia
16V4000M73,1405392,missing_pending_revision,1000 700327008000 GROMMET,1120,,626,202-65,ok,copia
16V4000M73,1405393,missing_pending_revision,1140 007603014102 COPPER SEALING RING,1140,,626,202-65,ok,copia
16V4000M73,1405394,missing_pending_revision,1150 915006006000 UNION,1150,,626,202-65,ok,copia
16V4000M73,1405394,missing_probably_merged,1150 915006006000 UNION,1150,,626,202-65,ok,copia
16V4000M73,1405395,missing_pending_revision,1140 007603014102 COPPER SEALING RING,1170,,626,202-65,ok,copia
16V4000M73,1405396,missing_pending_revision,1150 915006006000 UNION,1180,,626,202-65,ok,copia
16V4000M73,1405397,missing_pending_revision,1190 X59520200052 VENT LINE,1190,,626,202-65,ok,copia
16V4000M73,1405399,missing_pending_revision,007349008002 WASHER,1220,,626,202-65,ok,copia
16V4000M73,1405400,missing_pending_revision,1230 304017008079 HEX SCREW,1230,,626,202-65,ok,copia
16V4000M73,1405401,missing_pending_revision,1240 700325012100 CLAMP HALF TUBE 1/1 D9-12,1240,,626,202-65,ok,copia
16V4000M73,1405402,missing_pending_revision,1000 700327008000 GROMMET,1250,,626,202-65,ok,copia
16V4000M73,1405403,missing_pending_revision,1080 304017008083 HEX SCREW,1260,,626,202-65,ok,copia
16V4000M73,1405404,missing_pending_revision,1270 X59420200022 VENT LINE,1270,,626,202-65,ok,copia
16V4000M73,1405405,missing_pending_revision,1240 700325012100 CLAMP HALF TUBE 1/1 D9-12,1290,,626,202-65,ok,copia
16V4000M73,1405406,missing_pending_revision,1000 700327008000 GROMMET,1300,,626,202-65,ok,copia
16V4000M73,1405408,missing_pending_revision,1320 304017008081 HEX SCREW,1320,,626,202-65,ok,copia
16V4000M73,1405409,missing_pending_revision,1330 304017008086 HEX SCREW,1330,,626,202-65,ok,copia
16V4000M73,1405410,missing_pending_revision,1340 X52620200097 VENT LINE,1340,,626,202-65,ok,copia
16V4000M73,1405411,missing_pending_revision,1350 X59499100091 RETAINER,1350,,626,202-65,ok,copia
16V4000M73,1405412,missing_pending_revision,1360 000000003020 HEX SCREW,1360,,626,202-65,ok,copia
16V4000M73,1405413,missing_pending_revision,1240 700325012100 CLAMP HALF TUBE 1/1 D9-12,1370,,626,202-65,ok,copia
16V4000M73,1405414,missing_pending_revision,1000 700327008000 GROMMET,1380,,626,202-65,ok,copia
16V4000M73,1405415,missing_pending_revision,1390 304017008085 HEX SCREW,1390,,626,202-65,ok,copia
16V4000M73,1405416,missing_pending_revision,007349008002 WASHER,1395,,626,202-65,ok,copia
16V4000M73,1405417,missing_pending_revision,1397 304032008014 NUT HEX 8 A3C,1397,,626,202-65,ok,copia
16V4000M73,1405418,missing_pending_revision,1140 007603014102 COPPER SEALING RING,1410,,626,202-65,ok,copia
16V4000M73,1405419,missing_pending_revision,1420 915013008002 SCREW NECK,1420,,626,202-65,ok,copia
16V4000M73,1405420,missing_pending_revision,1430 X52820200068 VENT LINE,1430,,626,202-65,ok,copia
16V4000M73,1405421,missing_pending_revision,1450 X52899100028 NIPPLE,1450,,626,202-65,ok,copia
16V4000M73,1405421,missing_probably_merged,1450 X52899100028 NIPPLE,1450,,626,202-65,ok,copia
16V4000M73,1405422,missing_pending_revision,1140 007603014102 COPPER SEALING RING,1470,,626,202-65,ok,copia
16V4000M73,1405423,missing_pending_revision,1150 915006006000 UNION,1480,,626,202-65,ok,copia
16V4000M73,1405424,missing_pending_revision,1490 700160000006 ELBOW 90 DEG KR 6,1490,,626,202-65,ok,copia
16V4000M73,1405425,missing_pending_revision,1500 735038006103 HOSE,1500,,626,202-65,ok,copia
16V4000M73,1405426,missing_pending_revision,1520 X59520200131 VENT LINE TO DISTRIBUTOR PCE,1520,,626,202-65,ok,copia
16V4000M73,1405427,missing_pending_revision,1522 915005008001 CONE SEALING 10,1522,,626,202-65,ok,copia
16V4000M73,1405428,missing_pending_revision,1525 915001008003 NUT,1525,,626,202-65,ok,copia
16V4000M73,1405429,missing_pending_revision,1540 700325015100 CLAMP HALF TUBE 1/1 D9-15,1540,,626,202-65,ok,copia
16V4000M73,1405430,missing_pending_revision,1550 700327010000 GROMMET,1550,,626,202-65,ok,copia
16V4000M73,1405437,missing_pending_revision,1560 304017008084 HEX SCREW,1560,,627,202-65,ok,copia
16V4000M73,1405438,missing_pending_revision,1580 700325015100 CLAMP HALF TUBE 1/1 D9-15,1580,,627,202-65,ok,copia
16V4000M73,1405439,missing_pending_revision,1590 700325015200 CLAMP HALF TUBE 1/1 G8-15,1590,,627,202-65,ok,copia
16V4000M73,1405440,missing_pending_revision,1600 700327010000 GROMMET,1600,,627,202-65,ok,copia
16V4000M73,1405440,missing_probably_merged,1600 700327010000 GROMMET,1600,,627,202-65,ok,copia
16V4000M73,1405441,missing_pending_revision,1650 X59420200017 VENT LINE,1650,,627,202-65,ok,copia
16V4000M73,1405441,missing_probably_merged,1650 X59420200017 VENT LINE,1650,,627,202-65,ok,copia
16V4000M73,1405442,missing_pending_revision,1660 X59420200018 VENT LINE,1660,,627,202-65,ok,copia
16V4000M73,1405443,missing_pending_revision,1670 700325012104 CLAMP HALF TUBE 2/1 D9-12,1670,,627,202-65,ok,copia
16V4000M73,1405444,missing_pending_revision,1680 700327008000 GROMMET,1680,,627,202-65,ok,copia
16V4000M73,1405445,missing_pending_revision,1690 304017008086 HEX SCREW,1690,,627,202-65,ok,copia
16V4000M73,1405446,missing_pending_revision,1710 700325012100 CLAMP HALF TUBE 1/1 D9-12,1710,,627,202-65,ok,copia
16V4000M73,1405447,missing_pending_revision,1680 700327008000 GROMMET,1720,,627,202-65,ok,copia
16V4000M73,1405448,missing_pending_revision,1730 204017008032 HEX SCREW,1730,,627,202-65,ok,copia
16V4000M73,1405449,missing_pending_revision,1740 007349008002 WASHER,1740,,627,202-65,ok,copia
16V4000M73,1405450,missing_pending_revision,1750 304032008014 NUT HEX 8 A3C,1750,,627,202-65,ok,copia
16V4000M73,1405451,missing_pending_revision,1760 X59520200053 VENT LINE,1760,,627,202-65,ok,copia
16V4000M73,1405452,missing_pending_revision,1770 X59520200054 VENT LINE,1770,,627,202-65,ok,copia
16V4000M73,1405453,missing_pending_revision,1772 700325015104 CLAMP HALF TUBE 2/1 D9-15,1772,,627,202-65,ok,copia
16V4000M73,1405454,missing_pending_revision,1600 700327010000 GROMMET,1773,,627,202-65,ok,copia
16V4000M73,1405455,missing_pending_revision,1690 304017008086 HEX SCREW,1774,,627,202-65,ok,copia
16V4000M73,1405456,missing_pending_revision,1740 007349008002 WASHER,1775,,627,202-65,ok,copia
16V4000M73,1405457,missing_pending_revision,1750 304032008014 NUT HEX 8 A3C,1776,,627,202-65,ok,copia
16V4000M73,1405458,missing_pending_revision,1772 700325015104 CLAMP HALF TUBE 2/1 D9-15,1790,,627,202-65,ok,copia
