Id;fecha_version;POS;designation;engine;model_type;type;pn;nsn;GESA_NORM;GESA_NORMALIZADO;fg_code;fg_description;fg_code_description;weight;weight_txt;measurement;TIPOARTICULO;PAG;BOM_no;esquema_general;exp_motor;exp_categorias;atributo;SUST_TIPO;new_pn_relacionado;old_pn_relacionados;EN_EXCEL_SUSTITUCION;ruta_foto;exp_imagenes
RB-12V4000M40A-000074;20260605.0224;175;O-RING;12V4000M40A;12VM40A;;0019979545;5331121786302;MTN5342;SI;014-05;OIL PAN;14 OIL PAN;0.004 KGM;0.004 KGM;A 75 X 3,5;piezas;12V4000M40A-0020;010.00061;12V4000M40A-0020-01.webp;12V4000M40A;12VM40A-14;;Superseded;700429075002;0000741859, 0019971348, 0019979545;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000196;20260605.0224;55;O-RING;12V4000M40A;12VM40A;;0019979948;5331123197008;MTN5342;SI;;;;0.004 KGM;0.004 KGM;A 48 X 4;piezas;12V4000M40A-0037;5240101933;12V4000M40A-0037-01.webp;12V4000M40A;;;Superseded;700429048000;5841870580, 0019979948, 0029975645;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000630;20260605.0224;100;FUEL FILTER SPIN-ON;12V4000M40A;12VM40A;;0020922801;2910123840524;;NO;;;;1.36 KGM;1.36 KGM;;piezas;12V4000M40A-0107;X00035409;12V4000M40A-0107-01.webp;12V4000M40A;;;Superseded;X00012879;SUA85613, X59408300094, 0020922801;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-001344;20260605.0224;100;OIL PUMP;12V4000M53;12VM53;;0021801901;4320124087146;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;24.03 KGM;24.03 KGM;;piezas;12V4000M53-0186;XS594180.00058;12V4000M53-0186-01.webp;12V4000M53;12VM53-181;;Superseded;0021804101;I0021801901, I0021802001, E0021801901, 0021801901, E0021804301, E0021803301, E0021802001, 0021802001, E0021803401, 0021804301, E0021804101, 0021803301, 0021803401;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0186-01-100.webp
RB-12V4000M53-001344;20260605.0224;100;OIL PUMP;12V4000M53;12VM53;;0021802001;4320124087146;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;24.03 KGM;24.03 KGM;;piezas;12V4000M53-0186;XS594180.00058;12V4000M53-0186-01.webp;12V4000M53;12VM53-181;;Superseded;0021804101;I0021801901, I0021802001, E0021801901, 0021801901, E0021804301, E0021803301, E0021802001, 0021802001, E0021803401, 0021804301, E0021804101, 0021803301, 0021803401;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0186-01-100.webp
RB-12V4000M40A-001160;20260605.0224;20;OIL PUMP;12V4000M40A, 12V4000M70;12VM40A, 12VM70;;0021803301;;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;23.84 KGM;23.84 KGM;;piezas;12V4000M40A-0195, 12V4000M70-0205, 12V4000M70-0542;X00010483;12V4000M40A-0194-01.webp, 12V4000M40A-0194-02.webp, 12V4000M70-0204-01.webp, 12V4000M70-0204-02.webp, 12V4000M70-0541-01.webp, 12V4000M70-0541-02.webp;12V4000M40A, 12V4000M70;12VM40A-181, 12VM70-181;;Superseded;0021804101;I0021801901, I0021802001, E0021801901, 0021801901, E0021804301, E0021803301, E0021802001, 0021802001, E0021803401, 0021804301, E0021804101, 0021803301, 0021803401;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0204-01-20.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0541-01-20.webp
RB-12V4000M53-001344;20260605.0224;100;OIL PUMP;12V4000M53;12VM53;;0021803401;4320124087146;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;24.03 KGM;24.03 KGM;;piezas;12V4000M53-0186;XS594180.00058;12V4000M53-0186-01.webp;12V4000M53;12VM53-181;;Superseded;0021804101;I0021801901, I0021802001, E0021801901, 0021801901, E0021804301, E0021803301, E0021802001, 0021802001, E0021803401, 0021804301, E0021804101, 0021803301, 0021803401;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0186-01-100.webp
RB-12V4000M53-001344;20260605.0224;100;OIL PUMP;12V4000M53;12VM53;;0021804301;4320124087146;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;24.03 KGM;24.03 KGM;;piezas;12V4000M53-0186;XS594180.00058;12V4000M53-0186-01.webp;12V4000M53;12VM53-181;;Superseded;0021804101;I0021801901, I0021802001, E0021801901, 0021801901, E0021804301, E0021803301, E0021802001, 0021802001, E0021803401, 0021804301, E0021804101, 0021803301, 0021803401;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0186-01-100.webp
RB-16V4000M73-001541;20260605.0224;150;OIL PUMP;16V4000M73;16VM73;;0021805001;2815123880861;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;37.5 KGM;37.5 KGM;;piezas;16V4000M73-0213;XS528180.00011;16V4000M73-0213-01.webp;16V4000M73;16VM73-181;;Superseded;X52818100003;0021805001, 0021805701;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0213-01-150.webp
RB-16V4000M73-001541;20260605.0224;150;OIL PUMP;16V4000M73;16VM73;;0021805701;2815123880861;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;37.5 KGM;37.5 KGM;;piezas;16V4000M73-0213;XS528180.00011;16V4000M73-0213-01.webp;16V4000M73;16VM73-181;;Superseded;X52818100003;0021805001, 0021805701;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0213-01-150.webp
RB-12V4000M53-001689;20260605.0224;200;GEAR PUMP FOR OIL MONITORING;12V4000M53;12VM53;;0021806401;4320124127707;;NO;189-05;OIL LEVEL REGULATING PUMP;189 OIL LEVEL REGULATING PUMP;9.5 KGM;9.5 KGM;;piezas;12V4000M53-0223;XS594180.00106;;12V4000M53;12VM53-189;;Superseded;X52418900022;0021806401, X52418900009, X52418900007;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-20V4000M93L-007158;20260605.0224;50;THERMOSTAT;20V4000M93L;20VM93L;;23503825M;;;NO;;;;0.212 KGM;0.212 KGM;;piezas;20V4000M93L-1876;X82566400001/30/97;;20V4000M93L;;;Superseded;23503825;05102651, 23503825M, DDE 23503825;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000108;20260605.0224;130;HEX SCREW;12V4000M40A;12VM40A;;23506222;5305123305489;ISO4017;SI;016-30;END HOUSING, DRIVING END AND FREE END;16 END HOUSING, DRIVING END AND FREE END;0.012 KGM;0.012 KGM;M 8 X 20;piezas;12V4000M40A-0026;010.00365;12V4000M40A-0026-01.webp;12V4000M40A;12VM40A-16;;Superseded;304017008079;0039905801, 304017008000, 304017008007, 914005008010, 000933008147, 000933008036, 06.01283-1113, 000933008108, 23506222, DDE 23506222, 5241310020;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-20V4000M93L-002275;20260605.0224;10;FILTER ELEMENT;20V4000M93L;20VM93L;;23507545;2910123856698;;NO;;;;0.568 KGM;0.568 KGM;;piezas;20V4000M93L-1376;0002043797;20V4000M93L-1376-01.webp;20V4000M93L;;;Superseded;0002040791;23518071, 23518070, 23518069, 23508425M, 23508427, 23508428, 23507545, PIC 23507545, 05101781, 05101766, 23508426, PIC 23508426;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1376-01-10.webp
RB-20V4000M93L-002275;20260605.0224;10;FILTER ELEMENT;20V4000M93L;20VM93L;;23508425M;2910123856698;;NO;;;;0.568 KGM;0.568 KGM;;piezas;20V4000M93L-1376;0002043797;20V4000M93L-1376-01.webp;20V4000M93L;;;Superseded;0002040791;23518071, 23518070, 23518069, 23508425M, 23508427, 23508428, 23507545, PIC 23507545, 05101781, 05101766, 23508426, PIC 23508426;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1376-01-10.webp
RB-20V4000M93L-002275;20260605.0224;10;FILTER ELEMENT;20V4000M93L;20VM93L;;23508426;2910123856698;;NO;;;;0.568 KGM;0.568 KGM;;piezas;20V4000M93L-1376;0002043797;20V4000M93L-1376-01.webp;20V4000M93L;;;Superseded;0002040791;23518071, 23518070, 23518069, 23508425M, 23508427, 23508428, 23507545, PIC 23507545, 05101781, 05101766, 23508426, PIC 23508426;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1376-01-10.webp
RB-20V4000M93L-002275;20260605.0224;10;FILTER ELEMENT;20V4000M93L;20VM93L;;23508427;2910123856698;;NO;;;;0.568 KGM;0.568 KGM;;piezas;20V4000M93L-1376;0002043797;20V4000M93L-1376-01.webp;20V4000M93L;;;Superseded;0002040791;23518071, 23518070, 23518069, 23508425M, 23508427, 23508428, 23507545, PIC 23507545, 05101781, 05101766, 23508426, PIC 23508426;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1376-01-10.webp
RB-20V4000M93L-002275;20260605.0224;10;FILTER ELEMENT;20V4000M93L;20VM93L;;23508428;2910123856698;;NO;;;;0.568 KGM;0.568 KGM;;piezas;20V4000M93L-1376;0002043797;20V4000M93L-1376-01.webp;20V4000M93L;;;Superseded;0002040791;23518071, 23518070, 23518069, 23508425M, 23508427, 23508428, 23507545, PIC 23507545, 05101781, 05101766, 23508426, PIC 23508426;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1376-01-10.webp
RB-12V4000M53-000987;20260605.0224;550;HEX SCREW;12V4000M53;12VM53;;23509520;5305123856091;;NO;111-05;CHARGE AIR COOLING, GENERAL, LEFT SIDE;111 CHARGE AIR COOLING, GENERAL, LEFT SIDE;0.064 KGM;0.064 KGM;M 12 X 1,75 X 47;piezas;12V4000M53-0138;XS594110.00042;12V4000M53-0138-01.webp;12V4000M53;12VM53-111;;Superseded;5249901901;23509520, DDE 23509520, X59599100131;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0138-01-550.webp
RB-20V4000M93L-007155;20260605.0224;20;GASKET;20V4000M93L;20VM93L;;23511991;;;NO;;;;100.000 g;100.000 g;;piezas;20V4000M93L-1876;X82566400001/30/97;;20V4000M93L;;;Superseded;DDE 23511991;23511991;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-20V4000M93L-002275;20260605.0224;10;FILTER ELEMENT;20V4000M93L;20VM93L;;23518069;2910123856698;;NO;;;;0.568 KGM;0.568 KGM;;piezas;20V4000M93L-1376;0002043797;20V4000M93L-1376-01.webp;20V4000M93L;;;Superseded;0002040791;23518071, 23518070, 23518069, 23508425M, 23508427, 23508428, 23507545, PIC 23507545, 05101781, 05101766, 23508426, PIC 23508426;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1376-01-10.webp
RB-20V4000M93L-002275;20260605.0224;10;FILTER ELEMENT;20V4000M93L;20VM93L;;23518070;2910123856698;;NO;;;;0.568 KGM;0.568 KGM;;piezas;20V4000M93L-1376;0002043797;20V4000M93L-1376-01.webp;20V4000M93L;;;Superseded;0002040791;23518071, 23518070, 23518069, 23508425M, 23508427, 23508428, 23507545, PIC 23507545, 05101781, 05101766, 23508426, PIC 23508426;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1376-01-10.webp
RB-20V4000M93L-002275;20260605.0224;10;FILTER ELEMENT;20V4000M93L;20VM93L;;23518071;2910123856698;;NO;;;;0.568 KGM;0.568 KGM;;piezas;20V4000M93L-1376;0002043797;20V4000M93L-1376-01.webp;20V4000M93L;;;Superseded;0002040791;23518071, 23518070, 23518069, 23508425M, 23508427, 23508428, 23507545, PIC 23507545, 05101781, 05101766, 23508426, PIC 23508426;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1376-01-10.webp
RB-20V4000M93L-007159;20260605.0224;60;ELEMENT , OIL FILTER;20V4000M93L;20VM93L;;23518480;;;NO;;;;1.2 KGM;1.2 KGM;;piezas;20V4000M93L-1876;X82566400001/30/97;;20V4000M93L;;;Superseded;23530573;DN 23530573, 23530573M, P552100, 23518480, 23527033, SUA79281;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-20V4000M93L-007154;20260605.0224;10;SECONDARY FUEL FILTER;20V4000M93L;20VM93L;;23518482;;;NO;;;;0.54 KGM;0.54 KGM;2.3320;piezas;20V4000M93L-1876;X82566400001/30/97;;20V4000M93L;;;Superseded;23530707;23530707M, 00TP916D, P556916, SUA91033, DN 23530707, 23518482;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M73-001189;20260605.0224;1050;O-RING;16V4000M73;16VM73;;23521608;5331121786367;MTN5342;SI;125-15;AIR ROUTING BETWEEN TURBOCHARGER AND CHARGE-AIR COOLER;125 AIR ROUTING BETWEEN TURBOCHARGER AND CHARGE-AIR COOLER;0.011 KGM;0.011 KGM;A 118 X 4;piezas;16V4000M73-0175;XS595120.00004;16V4000M73-0175-01.webp;16V4000M73;16VM73-125;;Superseded;700429118000;23521608, 0019972048, 0089976745;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0175-01-1050.webp
