model,engine_id,rebuild_id,block,field,diff_type,engine_value,rebuild_value
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,atributo2,empty_vs_value,Actualizados,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,book_set,empty_vs_value,20V4000M93,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,categoria,empty_vs_value,20VM93-507,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Cause,empty_vs_value,9002,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,criterio_pn,empty_vs_value,BEST_MATCH,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Date,empty_vs_value,2022-01-10,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,DD/DTNA,empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Denomination (New Part Number),empty_vs_value,TEMPERATURE SENSOR,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Denomination(Cause),empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,depuracion_ts,empty_vs_value,2026-04-27T00:11:37Z,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,detalle_cambio,empty_vs_value,X00E50201372,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,engine,empty_vs_value,4000,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,existeix_gesa,empty_vs_value,false,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,existeix_sust_new,empty_vs_value,false,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,existeix_sust_old,empty_vs_value,true,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,fg_code,empty_vs_value,507,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,fg_fgs_raw,empty_vs_value,507-98,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,fgs_code_description,empty_vs_value,"507 WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT",__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,fgs_description,empty_vs_value,"WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT",__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,FN,empty_vs_value,,EM
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,gesa_error,empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,gesa_final,empty_vs_value,NO,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Hierarchie,empty_vs_value,Superseded,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,hierarchie_final,empty_vs_value,Superseded,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,libro_pag,empty_vs_value,20V4000M93-0342,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,measure_raw,empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,MEASUREMENT / STANDARD,empty_vs_value,,"M14X1,5,110MM, KABEL=1M,STECKER,"
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,measurement_final,empty_vs_value,"M14X1,5,110MM, KABEL=1M,STECKER,",__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,model,empty_vs_value,20VM93,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,MSTAE,empty_vs_value,66,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,MTART,empty_vs_value,YKFT,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,MTU,empty_vs_value,x,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,New Part Number,empty_vs_value,X00E50210379,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,new_pn_final,empty_vs_value,X00E50210379,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,norma_raw,empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,normalizado_error,empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,normalizado_final,empty_vs_value,NO,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,nsn_error,empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,nsn_final,empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,page4,empty_vs_value,0342,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,pages,empty_vs_value,20V4000M93-0342,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,pn_excel,empty_vs_value,X00E50201372,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,pn_new,empty_vs_value,X00E50210379,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,pn_raw,empty_vs_value,X00E50201372TEMPERATURE SE,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,pn_recomendado,empty_vs_value,X00E50210379,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,precio,empty_vs_value,0,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Product Hierarchy,empty_vs_value,Q10,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,qa_revision_updated_at,empty_vs_value,2026-05-24T23:04:12.105Z,
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,QTY,empty_vs_value,,1
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,qty_units_final,empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,rebuild_match_status,expected_rebuild_diff,__undefined__,unique
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,rebuild_source_confidence,expected_rebuild_diff,__undefined__,1
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,rebuild_source_page,expected_rebuild_diff,__undefined__,342
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,rebuild_source_row_index,expected_rebuild_diff,__undefined__,18
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,rebuild_source_warnings,expected_rebuild_diff,__undefined__,[]
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Replacement Type,empty_vs_value,F,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Seq no,empty_vs_value,0003,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,source_file,empty_vs_value,20V4000M93.xlsx,book_preview_20V4000M93.json
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,source_sheet,empty_vs_value,1,
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,status,empty_vs_value,OK_SUST_OLD,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,subst_pnlist_final,empty_vs_value,"0005355730, 0005358530, X00E50201372",__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Superseded Part Number,empty_vs_value,X00E50201372,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,sust_status_final,empty_vs_value,SI,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,SUST_TIPO,empty_vs_value,Superseded,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,units,empty_vs_value,,__undefined__
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,UNITS,empty_vs_value,,pc
20V4000M93,1703038,RB-20V4000M93-003028,legacy_metadata,Valid From Date,empty_vs_value,2007-01-01,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,identity,ID,expected_rebuild_diff,1703041,RB-20V4000M93-003032
20V4000M93,1703041,RB-20V4000M93-003032,identity,rebuild_legacy_engine_id,expected_rebuild_diff,__undefined__,1703041
20V4000M93,1703041,RB-20V4000M93-003032,identity,Source Page,formatting_diff,342,342
20V4000M93,1703041,RB-20V4000M93-003032,pdf,norma_pdf,expected_rebuild_diff,__undefined__,
20V4000M93,1703041,RB-20V4000M93-003032,final,weight_final,empty_vs_value,0.045 KGM,50.000 g
20V4000M93,1703041,RB-20V4000M93-003032,qa,qa_revision_estado,empty_vs_value,ok,pendiente
20V4000M93,1703041,RB-20V4000M93-003032,qa,qa_revision_accion,critical_missing,copia,
20V4000M93,1703041,RB-20V4000M93-003032,assets,filename_foto,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,assets,ruta_foto,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,assets,esquemas,critical_missing,"20V4000M93-0339-01.png , 20V4000M93-0339-02.png , 20V4000M93-0340-01.png , 20V4000M93-0340-02.png , 20V4000M93-0341-01.png , 20V4000M93-0341-02.png",__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,assets,esquemas_circulos,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,assets,esquemas_circulos_all,critical_missing,"20V4000M93-0339-01-415.webp , 20V4000M93-0339-02-415.webp , 20V4000M93-0340-01-415.webp , 20V4000M93-0340-02-415.webp , 20V4000M93-0341-01-415.webp , 20V4000M93-0341-02-415.webp",__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,assets,ruta_esquemas_pos,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,assets,exp_imagenes,critical_missing,https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,gesa,gesa,critical_missing,SI,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,gesa,designation_gesa,critical_missing,TEMPERATURE SENSOR,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,gesa,nsn,critical_missing,6685123769590,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,gesa,norma,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,gesa,normalizado,critical_missing,NO,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,gesa,dimensions_gesa,critical_missing,"M14X1,5, L=29, STECKER DIN72585,",__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,gesa,weight_gesa,critical_missing,0.045,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,sust,sust_status,critical_missing,SI,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,sust,sust_hierarchie,critical_missing,Superseded,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,sust,sust_new_part_number,critical_missing,B59651900002/N81,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,sust,sust_superseded_list,critical_missing,0005356430,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,atributo2,empty_vs_value,Actualizados,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,book_set,empty_vs_value,20V4000M93,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,categoria,empty_vs_value,20VM93-507,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Cause,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,criterio_pn,empty_vs_value,MATCH_CATALOGO,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Date,empty_vs_value,2022-01-10,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,DD/DTNA,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Denomination (New Part Number),empty_vs_value,TEMPERATURE SENSOR,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Denomination(Cause),empty_vs_value,Attention !! Technical clarifying with MTU F necessary,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,depuracion_ts,empty_vs_value,2026-04-27T00:11:37Z,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,detalle_cambio,empty_vs_value,match: 0005356430,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,engine,empty_vs_value,4000,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,existeix_gesa,empty_vs_value,true,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,existeix_sust_new,empty_vs_value,false,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,existeix_sust_old,empty_vs_value,true,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,fg_code,empty_vs_value,507,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,fg_fgs_raw,empty_vs_value,507-98,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,fgs_code_description,empty_vs_value,"507 WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT",__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,fgs_description,empty_vs_value,"WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT",__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,FN,empty_vs_value,,AB EM
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,gesa_error,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,gesa_final,empty_vs_value,SI,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Hierarchie,empty_vs_value,Superseded,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,hierarchie_final,empty_vs_value,Superseded,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,libro_pag,empty_vs_value,20V4000M93-0342,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,measure_raw,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,MEASUREMENT / STANDARD,empty_vs_value,,"M14X1,5, L=29, STECKER DIN72585,"
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,measurement_final,empty_vs_value,"M14X1,5, L=29, STECKER DIN72585,",__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,model,empty_vs_value,20VM93,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,MSTAE,empty_vs_value,60,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,MTART,empty_vs_value,YKFT,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,MTU,empty_vs_value,x,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,New Part Number,empty_vs_value,B59651900002/N81,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,new_pn_final,empty_vs_value,B59651900002/N81,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,norma_raw,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,normalizado_error,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,normalizado_final,empty_vs_value,NO,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,nsn_error,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,nsn_final,empty_vs_value,6685123769590,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,page4,empty_vs_value,0342,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,pages,empty_vs_value,20V4000M93-0342,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,pn_excel,empty_vs_value,0005356430,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,pn_new,empty_vs_value,B59651900002/N81,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,pn_raw,empty_vs_value,0005356430,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,pn_recomendado,empty_vs_value,B59651900002/N81,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,precio,empty_vs_value,0,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Product Hierarchy,empty_vs_value,Q38,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,qa_revision_updated_at,empty_vs_value,2026-05-24T23:04:12.105Z,
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,qty_units_final,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,rebuild_match_status,expected_rebuild_diff,__undefined__,unique
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,rebuild_source_confidence,expected_rebuild_diff,__undefined__,1
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,rebuild_source_page,expected_rebuild_diff,__undefined__,342
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,rebuild_source_row_index,expected_rebuild_diff,__undefined__,22
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,rebuild_source_warnings,expected_rebuild_diff,__undefined__,"[""multiline-candidate""]"
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Replacement Type,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Seq no,empty_vs_value,0001,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,source_file,empty_vs_value,20V4000M93.xlsx,book_preview_20V4000M93.json
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,source_sheet,empty_vs_value,1,
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,status,empty_vs_value,OK_GESA,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,subst_pnlist_final,empty_vs_value,0005356430,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Superseded Part Number,empty_vs_value,0005356430,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,sust_status_final,empty_vs_value,SI,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,SUST_TIPO,empty_vs_value,Superseded,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,units,empty_vs_value,KGM,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,UNITS,empty_vs_value,pc 50.000 g,pc
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,Valid From Date,empty_vs_value,,__undefined__
20V4000M93,1703041,RB-20V4000M93-003032,legacy_metadata,WEIGHT,empty_vs_value,0.045 KGM,50.000 g
20V4000M93,1703042,RB-20V4000M93-003033,identity,ID,expected_rebuild_diff,1703042,RB-20V4000M93-003033
20V4000M93,1703042,RB-20V4000M93-003033,identity,rebuild_legacy_engine_id,expected_rebuild_diff,__undefined__,1703042
20V4000M93,1703042,RB-20V4000M93-003033,identity,Source Page,formatting_diff,342,342
20V4000M93,1703042,RB-20V4000M93-003033,pdf,norma_pdf,expected_rebuild_diff,__undefined__,
20V4000M93,1703042,RB-20V4000M93-003033,final,weight_final,empty_vs_value,0.045 KGM,50.000 g
20V4000M93,1703042,RB-20V4000M93-003033,qa,qa_revision_estado,empty_vs_value,ok,pendiente
20V4000M93,1703042,RB-20V4000M93-003033,qa,qa_revision_accion,critical_missing,copia,
20V4000M93,1703042,RB-20V4000M93-003033,assets,filename_foto,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,assets,ruta_foto,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,assets,esquemas,critical_missing,"20V4000M93-0339-01.png , 20V4000M93-0339-02.png , 20V4000M93-0340-01.png , 20V4000M93-0340-02.png , 20V4000M93-0341-01.png , 20V4000M93-0341-02.png",__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,assets,esquemas_circulos,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,assets,esquemas_circulos_all,critical_missing,"20V4000M93-0339-01-425.webp , 20V4000M93-0339-02-425.webp , 20V4000M93-0340-01-425.webp , 20V4000M93-0340-02-425.webp , 20V4000M93-0341-01-425.webp , 20V4000M93-0341-02-425.webp",__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,assets,ruta_esquemas_pos,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,assets,exp_imagenes,critical_missing,https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,gesa,gesa,critical_missing,SI,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,gesa,designation_gesa,critical_missing,TEMPERATURE SENSOR,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,gesa,nsn,critical_missing,6685123769590,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,gesa,norma,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,gesa,normalizado,critical_missing,NO,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,gesa,dimensions_gesa,critical_missing,"M14X1,5, L=29, STECKER DIN72585,",__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,gesa,weight_gesa,critical_missing,0.045,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,sust,sust_status,critical_missing,SI,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,sust,sust_hierarchie,critical_missing,Superseded,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,sust,sust_new_part_number,critical_missing,B59651900002/N81,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,sust,sust_superseded_list,critical_missing,0005356430,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,atributo2,empty_vs_value,Actualizados,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,book_set,empty_vs_value,20V4000M93,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,categoria,empty_vs_value,20VM93-507,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,Cause,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,criterio_pn,empty_vs_value,MATCH_CATALOGO,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,Date,empty_vs_value,2022-01-10,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,DD/DTNA,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,Denomination (New Part Number),empty_vs_value,TEMPERATURE SENSOR,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,Denomination(Cause),empty_vs_value,Attention !! Technical clarifying with MTU F necessary,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,depuracion_ts,empty_vs_value,2026-04-27T00:11:37Z,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,detalle_cambio,empty_vs_value,match: 0005356430,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,engine,empty_vs_value,4000,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,existeix_gesa,empty_vs_value,true,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,existeix_sust_new,empty_vs_value,false,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,existeix_sust_old,empty_vs_value,true,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,fg_code,empty_vs_value,507,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,fg_fgs_raw,empty_vs_value,507-98,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,fgs_code_description,empty_vs_value,"507 WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT",__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,fgs_description,empty_vs_value,"WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT",__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,FN,empty_vs_value,,AB EM
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,gesa_error,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,gesa_final,empty_vs_value,SI,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,Hierarchie,empty_vs_value,Superseded,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,hierarchie_final,empty_vs_value,Superseded,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,libro_pag,empty_vs_value,20V4000M93-0342,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,measure_raw,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,MEASUREMENT / STANDARD,empty_vs_value,,"M14X1,5, L=29, STECKER DIN72585,"
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,measurement_final,empty_vs_value,"M14X1,5, L=29, STECKER DIN72585,",__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,model,empty_vs_value,20VM93,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,MSTAE,empty_vs_value,60,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,MTART,empty_vs_value,YKFT,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,MTU,empty_vs_value,x,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,New Part Number,empty_vs_value,B59651900002/N81,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,new_pn_final,empty_vs_value,B59651900002/N81,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,norma_raw,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,normalizado_error,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,normalizado_final,empty_vs_value,NO,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,nsn_error,empty_vs_value,,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,nsn_final,empty_vs_value,6685123769590,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,page4,empty_vs_value,0342,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,pages,empty_vs_value,20V4000M93-0342,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,pn_excel,empty_vs_value,0005356430,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,pn_new,empty_vs_value,B59651900002/N81,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,pn_raw,empty_vs_value,0005356430,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,pn_recomendado,empty_vs_value,B59651900002/N81,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,precio,empty_vs_value,0,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,Product Hierarchy,empty_vs_value,Q38,__undefined__
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,qa_revision_updated_at,empty_vs_value,2026-05-24T23:04:12.105Z,
20V4000M93,1703042,RB-20V4000M93-003033,legacy_metadata,qty_units_final,empty_vs_value,,__undefined__
